Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
470,-45.95493,11.12163,-6.45238,-7.91995,-5.86067,-0.29124,-52.28148,-6.20394,-2.34967,-6.77407,-14.83192,-3.21174,-56.03712,43.33795,-16.4569,-1.49242,-1.14957,0.07335,-44.76602,29.51559,-21.45767,64.11246,-19.22299,6.54383,-4.28204,10.2561,7.11845,5.60432,-6.07639,-2.56792,3.50662,-3.50944,-0.08489,6.00225,3.19801,0.43936,0.41833,-0.27926,-0.05345,0.76808,0.32035,-0.04076
471,-48.17012,13.20598,-6.66448,-6.73129,-5.5256,-0.30027,-51.72922,-7.11657,-1.40005,-14.83392,-11.55525,-4.22969,-57.69114,45.22568,-16.868,-1.09169,-1.08065,0.13861,-55.98882,24.82583,-17.75119,66.8119,-4.82954,-1.98687,2.28061,7.47471,3.8841,6.92944,-2.76113,0.77283,2.18733,-2.49354,0.64798,5.31708,3.08873,1.94247,0.14473,-0.06626,-0.14115,0.70406,0.35295,0.11448
472,-47.78569,18.32356,-8.03514,-2.82569,-4.00532,0.07172,-49.68718,8.10215,-4.10576,-14.70494,-7.14108,-4.19514,-59.27941,46.62002,-16.97233,-0.37794,-0.81401,0.39715,-56.67553,45.83847,-21.19486,46.95576,-24.70686,14.59296,7.79981,6.39605,2.75324,7.40136,-0.98879,2.78503,1.67255,-2.64005,2.03628,3.0275,2.05245,1.8251,-0.04103,0.02166,-0.17459,0.36498,0.24041,0.18259
473,-47.39231,24.76321,-10.09667,-0.60543,-2.24525,0.41507,-47.16962,32.27131,-10.46105,-12.5926,-6.15215,-4.25973,-60.92136,47.59706,-16.9831,0.46119,-0.40919,0.6831,-49.92417,79.94977,-31.55607,23.18646,-67.3437,33.52653,9.56401,7.56043,2.87327,3.3722,-5.32277,-1.97757,2.28544,-3.19535,2.13216,0.59564,0.75981,-0.77738,0.01413,0.0342,-0.24325,-0.07416,0.03987,0.01159
474,-48.0324,29.03211,-11.26223,-1.30987,-1.80159,0.40546,-41.47138,41.56917,-13.38329,-16.02712,-10.52611,-6.06524,-62.41203,48.48822,-16.90067,1.25116,-0.06318,0.70156,-41.09621,83.67241,-35.20137,25.29405,-79.13509,25.41489,8.47446,7.60004,1.58405,-1.43549,-12.77969,-10.3047,3.65146,-3.20842,0.14723,0.15168,0.47749,-3.49208,0.29885,-0.07968,-0.19044,-0.2186,-0.06179,-0.20567
475,-47.09634,28.24,-10.29328,-1.52672,-2.35791,0.17758,-28.63009,20.37114,-6.44169,-25.09022,-15.4131,-8.79414,-63.32874,49.31156,-16.604,2.13492,0.15062,0.35808,-31.86191,33.18153,-20.51158,51.31103,-27.81784,-9.55659,4.5467,4.52579,-1.40071,-3.11361,-16.25908,-14.65316,4.29465,-1.94332,-2.97332,1.45124,1.24732,-3.83871,0.49879,-0.19272,-0.04577,-0.02755,0.00366,-0.28494
476,-43.3584,23.73021,-8.07274,1.34752,-1.75822,0.00084,-14.21205,-11.52895,3.89442,-32.93705,-12.66295,-8.89436,-63.35023,49.54412,-16.12757,3.50761,0.40778,-0.07997,-25.91244,-24.29166,0.75994,75.1431,38.31922,-35.0424,-1.06946,1.65065,-1.62191,-2.07214,-13.18549,-12.276,4.03716,-1.01735,-4.42558,2.37179,1.82437,-2.3198,0.58714,-0.33488,0.00633,0.16161,0.1304,-0.32358
477,-39.72853,20.4613,-6.70707,5.68071,1.90867,-0.11949,-10.40373,-18.96419,5.31895,-37.68902,2.33864,-3.84502,-62.33873,48.60689,-15.5207,5.49077,0.90002,-0.2238,-34.67374,-18.58048,8.66249,82.04466,38.32388,-19.02635,-4.68577,3.01055,3.96338,1.07475,-6.41217,-5.39894,3.39339,-2.02389,-1.9106,2.29357,1.75668,-0.59431,0.5595,-0.52862,0.06138,0.21187,0.2102,-0.37246
478,-36.62256,21.5699,-7.20252,9.34835,7.46461,-0.28106,-12.76231,1.18631,-2.40352,-44.21423,22.08643,2.63636,-60.2644,46.5816,-14.51764,7.72436,1.57471,-0.01929,-53.7659,39.32112,3.96651,74.26733,-26.42883,20.08985,-4.03063,6.07909,9.38407,5.41821,-0.80295,1.217,2.19545,-3.16874,2.08893,2.21311,1.78749,0.32366,0.25492,-0.50168,0.24625,0.24007,0.26361,-0.35845
479,-32.19355,24.58935,-8.27214,12.09132,11.12794,-0.40914,-8.57814,17.53624,-7.3916,-56.68296,31.73025,3.59988,-57.30593,43.96935,-12.94363,9.68443,2.28362,0.24516,-68.91098,68.26513,2.25029,60.85097,-71.1693,36.11439,-1.78213,5.47947,7.56347,7.45559,-0.85444,1.46153,1.04361,-2.26419,2.52412,2.41186,2.16287,-0.43676,-0.07678,-0.18697,0.26008,0.27932,0.32124,-0.33567
480,-26.27567,24.67554,-8.09805,14.7629,11.79773,-0.31401,5.08378,12.08913,-4.41015,-72.07629,29.28108,-0.71932,-53.59638,40.72979,-11.14127,11.21489,3.0508,0.38831,-72.59128,38.68336,9.2869,51.85288,-49.55568,17.74158,-1.31535,1.88806,1.65043,5.43783,-6.14274,-5.19451,0.4364,-0.16851,-0.32544,2.19952,2.11125,-2.58507,-0.17689,0.13245,0.03782,0.23186,0.29717,-0.38198
481,-19.34846,21.00582,-6.93695,18.18698,12.98068,-0.02658,25.81034,-0.48565,-0.2914,-82.87887,27.78007,-3.22437,-48.84843,36.38157,-9.48477,12.6547,3.98921,0.53021,-60.09115,-0.67907,19.04,52.82218,-2.23929,-6.6119,-1.29244,0.19171,-1.39308,2.45815,-10.55249,-10.90768,0.5873,0.58913,-2.31592,1.57484,1.45077,-3.86394,-0.06251,0.17296,-0.19568,0.08972,0.15267,-0.36341
482,-10.56552,16.698,-6.42206,22.41203,17.27105,0.20502,52.64068,-6.14631,0.58703,-86.34685,34.32958,-1.3181,-42.64705,31.05544,-7.85172,14.28603,5.03191,0.80283,-31.08423,-15.86164,28.30696,54.88472,20.17131,-16.38568,0.93574,1.14834,-1.86038,0.95883,-10.10306,-10.23908,1.35373,-0.13842,-2.42998,1.04606,0.88952,-2.76605,0.11027,0.07216,-0.35154,-0.07562,-0.02252,-0.17227
483,-0.621,12.68556,-6.3402,27.29871,22.94345,0.25534,80.7851,-10.47028,1.8701,-86.42611,44.20732,1.62526,-35.14843,25.34235,-6.07204,15.94362,5.94396,1.11033,1.56107,-20.43835,39.98404,46.72762,14.58806,-15.4757,3.69995,0.71493,-3.7689,-0.15967,-6.94308,-6.79814,1.97378,-0.30236,-2.74953,0.72913,0.82626,-0.57768,0.21018,0.10873,-0.45704,-0.1741,-0.07542,-0.01384
484,6.09148,8.23157,-5.18777,32.12746,28.00233,0.11243,96.06651,-15.01882,4.59377,-88.35486,54.91303,4.2493,-27.15214,19.55969,-4.2842,17.41853,6.63591,1.3388,12.36471,-16.93462,51.56286,35.26109,-1.97789,-10.56772,2.9929,-2.90876,-6.213,-1.557,-4.51756,-5.78746,1.59898,0.77438,-3.58466,0.66513,1.0633,0.42685,0.19353,0.24238,-0.45424,-0.10552,0.06813,-0.14275
485,8.58744,6.35008,-4.83605,35.95644,32.31774,-0.21444,92.23599,-5.22473,3.47456,-90.53019,66.10231,6.80516,-19.29969,14.26573,-2.60545,18.71334,7.22701,1.51083,-4.79514,12.59134,51.1417,37.6393,-18.96935,-5.238,-1.1932,-6.80862,-5.8705,-1.82474,-3.93694,-7.35067,0.32019,1.84714,-3.51653,1.06552,1.38869,-0.28942,0.09753,0.26657,-0.30826,0.11818,0.29612,-0.44336
486,8.47755,9.05824,-7.59675,39.25941,36.03765,-0.55623,77.29983,18.49658,-1.53713,-84.48731,71.59513,6.81645,-12.16437,10.0999,-1.27986,19.73147,7.83183,1.70255,-25.08586,48.59376,34.19552,53.33411,-19.67101,-9.48533,-3.83456,-7.74928,-4.01437,-0.73762,-4.5701,-8.9812,-0.66989,1.98224,-2.61223,1.71106,1.70131,-1.30713,0.0285,0.16842,-0.15989,0.3275,0.43475,-0.53811
487,5.43667,12.23996,-10.67294,42.81778,39.49912,-0.71704,62.7521,32.27438,-3.92801,-73.10752,67.30001,2.64133,-6.67564,6.90728,-0.56227,20.43304,8.44531,1.96922,-30.83435,47.09315,13.78364,65.83611,7.62365,-28.88164,-1.71109,-5.79985,-4.34089,0.24745,-5.28791,-9.65576,-0.54974,1.5446,-2.24824,2.0172,1.80392,-1.71866,0.03532,0.10251,-0.15788,0.3462,0.41297,-0.39031
488,2.25755,12.98499,-12.19862,46.0925,43.36129,-0.79767,57.79537,31.37989,-3.31063,-74.79173,60.42249,-2.28187,-3.1331,4.4683,-0.32306,21.09963,8.9805,2.28805,-35.21204,20.81601,3.9688,72.20672,40.79255,-49.92904,1.94367,-3.48328,-6.35058,-0.12892,-4.98989,-9.36351,0.10488,1.29934,-2.75129,1.51944,1.30712,-1.70938,0.0369,0.15645,-0.26393,0.13876,0.2327,-0.28862
489,2.21737,11.88344,-13.18805,48.56544,48.09843,-1.05651,60.69226,32.18145,-2.30759,-94.91608,60.93101,-3.61224,-1.0213,2.77647,-0.25373,21.79483,9.43561,2.62173,-55.06878,18.34784,7.16327,76.7403,43.4688,-53.79059,2.74518,-2.61105,-7.01917,-1.88724,-2.92539,-7.4762,0.30567,1.53298,-3.19637,0.29015,0.30229,-1.08232,-0.03019,0.31215,-0.34813,-0.14242,-0.01237,-0.24339
490,3.55605,7.36907,-11.28945,50.74767,52.24089,-1.30814,67.66081,30.39333,2.25781,-111.91922,63.44363,-3.31654,2.59848,-0.47094,0.1886,22.14374,9.88172,2.93739,-69.90405,26.32043,17.70506,67.50993,9.48713,-37.29414,1.40397,-2.91535,-6.21727,-3.31735,0.28206,-3.80447,0.13257,1.94389,-3.16247,-0.73163,-0.31772,0.3366,-0.05765,0.47146,-0.39042,-0.249,-0.14193,-0.08327
491,2.57036,4.78017,-8.2161,53.07565,53.49787,-1.13246,64.68572,25.54075,6.64933,-105.07885,56.60787,-5.92194,2.13541,-0.55703,0.31735,21.82441,10.19684,3.13607,-65.10052,17.03781,19.08484,39.20909,-25.48844,-12.8023,0.91992,-3.22689,-5.53871,-2.17774,2.35012,0.609,0.08354,1.96748,-2.78835,-0.35198,0.16128,2.08619,0.00481,0.4833,-0.38615,-0.0173,-0.05451,0.15975
492,0.24033,2.86703,-4.53,54.8292,51.8929,-0.6734,60.02208,10.09222,8.18184,-81.76264,43.23873,-10.69724,2.14798,-0.73632,0.53585,20.97223,10.1043,3.12868,-38.09786,-24.17244,10.96206,11.34969,-15.91002,2.96661,1.7713,-2.96561,-5.24307,1.67931,1.37643,3.82302,0.1618,1.42727,-2.16725,1.40812,1.20459,2.82888,0.04074,0.3031,-0.27343,0.41303,0.13551,0.23368
493,0.94073,1.494,-2.46575,55.80075,49.56721,-0.25531,57.1086,-5.02993,5.42255,-60.55312,33.50306,-13.61419,2.6037,-0.75169,0.64567,20.29072,9.66179,3.06406,-10.83478,-65.92189,-1.3552,2.42369,35.67105,0.69432,2.52267,-2.2581,-4.80265,5.14692,-1.52675,3.97358,0.18025,0.83307,-1.54848,2.9793,1.66282,1.75492,0.01351,0.07629,-0.08132,0.69586,0.25003,0.08026
494,4.00146,1.25139,-3.16184,57.18695,48.63067,0.07383,55.20972,-9.5829,1.74427,-45.86844,34.4367,-11.91009,2.99007,-0.45461,0.5677,20.37355,9.22544,3.21166,6.72944,-76.99166,-10.53391,13.54417,68.86258,-11.80446,2.11128,-1.36733,-3.89858,5.2308,-3.29238,1.32716,-0.15871,0.66862,-1.00444,3.00753,1.31156,0.13022,-0.04547,-0.04882,0.09744,0.64619,0.26403,-0.03938
495,5.39547,3.86336,-7.93584,59.30571,49.50699,0.13885,54.81093,1.10763,1.91577,-37.24656,48.01653,-5.94172,2.92272,0.23868,0.31375,20.86437,8.87375,3.55807,15.64663,-42.55473,-8.1974,33.71392,45.21393,-16.65174,0.74329,-0.56087,-2.34641,2.96362,-2.71719,-1.17636,-0.64703,0.62303,-0.44914,1.93231,0.86243,-0.39499,-0.09961,-0.0911,0.18919,0.37903,0.22563,0.00953
496,3.61058,8.57841,-14.95511,60.47163,49.90527,-0.13568,59.745,17.76121,7.1983,-42.24073,63.35303,-0.24145,2.58805,1.04624,0.05419,20.92987,8.3841,3.79612,12.48332,7.21964,7.26675,47.085,1.49152,-6.47127,-0.3961,0.2043,-0.43073,1.34152,-0.62857,-0.19305,-0.63042,0.19062,-0.00581,1.00514,0.87328,0.58257,-0.11816,-0.11331,0.16074,0.11148,0.15235,0.17392
497,-0.13774,11.56874,-18.07391,59.9021,47.18069,-0.20689,68.09474,23.58404,12.58524,-59.64024,63.93609,0.89223,2.30713,1.33322,0.01561,20.38197,7.68808,3.75498,-4.30289,18.52962,21.13988,45.91632,-11.24345,7.88239,-0.15746,1.05517,0.73357,1.57308,1.83933,4.49602,-0.02939,-0.45494,0.11349,0.76894,1.23268,2.08214,-0.10748,-0.10275,0.05053,-0.06667,0.06144,0.33199
498,-3.96906,10.46988,-14.21825,59.10276,41.2657,0.46565,71.90732,16.175,13.14916,-70.63278,48.01209,-1.76906,2.16009,0.83228,0.17188,19.44758,6.80754,3.52973,-18.8431,-15.4472,18.23186,30.87949,11.38448,9.30518,1.31659,0.97195,0.06127,2.77904,3.25249,8.86734,0.65064,-0.74325,-0.19278,1.05657,1.4736,2.60371,-0.06162,-0.04832,-0.07287,-0.14943,0.00074,0.31563
499,-5.39742,6.90688,-7.50778,60.10328,34.77951,1.68831,66.47449,8.00394,10.19861,-60.09692,29.49282,-4.23858,2.22503,0.04329,0.28506,18.03936,5.71153,3.30676,-11.69809,-51.65726,2.96609,6.06205,47.79983,-5.45415,2.6855,-0.72582,-1.69382,3.4693,2.45524,8.77947,1.18341,-0.65709,-0.71306,1.32799,1.13141,1.44886,0.0656,-0.01527,-0.17305,-0.13995,-0.02762,0.05036
500,-2.61932,4.18601,-3.82998,62.7958,30.62783,2.78797,55.40519,7.58421,8.97823,-34.83193,21.5684,-3.33534,2.62166,-0.32451,0.24577,16.26936,4.57236,3.2368,13.38282,-56.44522,-6.73862,-10.30144,69.73272,-16.55464,2.9746,-1.71533,-1.86002,3.24609,0.13421,5.22488,1.88884,-0.82998,-0.92307,1.2994,0.35627,-0.29594,0.29276,-0.08334,-0.22486,-0.03862,-0.0564,-0.25032
501,1.28299,4.39546,-4.65315,65.58656,28.76818,3.47936,44.07045,12.66984,13.70447,-11.72927,24.62677,0.86874,3.02947,-0.10534,0.15189,14.74007,3.68493,3.31272,33.73691,-32.48193,-0.28245,2.96404,47.03898,-1.1415,2.06899,1.07256,1.60524,3.12835,-1.80792,2.94778,3.07675,-1.66914,-0.41161,1.42101,0.12986,-0.47634,0.53625,-0.239,-0.1753,0.16908,-0.01089,-0.19811
502,0.02463,6.81283,-6.76261,67.81956,27.10319,4.02143,30.42075,16.76288,22.48148,-0.0096,29.84117,4.92026,2.79175,0.26988,0.10613,13.51323,3.11895,3.43938,30.00441,-1.18509,13.73289,36.15367,-12.41541,34.75245,0.24752,6.79081,7.24018,4.26936,-2.51297,4.59406,4.27589,-2.66638,0.57405,2.32888,1.19329,1.68217,0.59249,-0.33173,-0.01807,0.46083,0.23606,0.29402
503,-5.52095,8.51332,-7.02361,70.03613,24.54104,4.70085,11.37044,15.76252,26.2624,3.09684,28.8707,5.18021,1.96005,0.39613,0.13197,11.86914,2.68332,3.54652,5.17177,16.61625,15.48539,55.37,-52.01715,55.46173,-0.98794,10.66328,10.03666,5.62904,-2.1057,7.6464,4.38719,-2.82466,1.14441,3.33703,2.76413,4.35025,0.34832,-0.23473,0.1353,0.6465,0.56792,0.81023
504,-8.48132,8.58395,-5.9756,71.74526,21.01658,5.46992,-2.73257,10.81311,18.22996,5.79841,19.77326,1.53847,1.43739,0.36358,0.25801,9.29407,2.08378,3.48464,-12.03732,10.4216,-2.97278,44.54383,-33.6394,36.53152,0.26352,9.22354,6.74844,5.3471,-1.45634,7.47911,2.85124,-1.92965,0.98079,3.23715,3.10609,4.53818,-0.02954,-0.07031,0.20336,0.54749,0.65711,0.82508
505,-9.60992,8.51776,-4.79638,72.0604,16.85535,6.09425,4.45496,5.50934,3.70846,15.58859,9.77241,-1.75375,1.6875,0.37116,0.46767,6.17404,1.12588,3.10457,9.49654,-12.51091,-26.46079,19.55702,17.51819,-3.57758,3.0428,4.50185,0.71714,4.2141,-2.23799,3.69917,0.44565,-0.86909,0.87213,2.43917,1.60058,1.50251,-0.29754,-0.04406,0.23212,0.29828,0.39915,0.32564
506,-15.40141,7.67027,-2.85179,72.44012,14.25914,6.32067,28.46263,1.44274,-6.02689,34.56536,10.29139,0.06706,2.12686,0.28319,0.52214,3.32018,0.04597,2.63662,63.58551,-29.25411,-36.57707,-0.40607,56.73408,-28.92291,4.45304,1.15039,-2.54432,4.00669,-4.4981,0.49234,-1.32759,-0.40005,1.27872,2.07274,-0.38561,-1.88517,-0.39463,-0.12771,0.27901,0.15473,0.03334,-0.2044
507,-24.74207,4.84415,-0.61897,73.85462,13.80829,6.42893,38.6848,-0.913,-7.56967,48.79197,17.07297,5.16912,1.99701,0.01737,0.14584,0.81303,-0.75362,2.45155,89.92649,-28.5296,-35.31934,-10.12908,66.33746,-27.96258,3.68648,0.90726,-1.94796,4.6774,-6.44169,-0.01765,-1.36762,-0.42181,1.44415,2.40798,-1.08415,-2.54982,-0.32905,-0.15214,0.27382,0.20488,-0.17377,-0.44627
508,-28.18536,3.42716,-0.24117,74.97838,12.45154,7.24582,17.87556,-0.11225,-4.38819,42.39907,12.40325,7.02057,1.47664,-0.078,-0.3201,-1.92853,-1.24315,2.54769,47.64447,-25.48883,-33.26078,-6.82415,52.19174,-13.0705,2.11744,2.42027,0.5001,4.78545,-6.94147,0.09051,0.37036,-0.80503,0.87222,2.69465,-0.25464,-0.49702,-0.08628,-0.1309,0.16117,0.30667,-0.13619,-0.36216
509,-20.92433,5.87701,-1.02462,75.61912,11.14018,8.18791,-10.81572,2.71875,-1.63636,28.51083,0.77027,5.2422,1.30926,0.11518,-0.18608,-5.1513,-1.49893,2.81529,-9.93062,-29.91965,-33.19755,4.25031,30.58177,2.38871,0.95032,4.14398,3.02316,4.09535,-6.6465,-0.40243,2.3983,-1.4943,0.3527,2.38265,0.76434,1.51662,0.17235,-0.17711,0.05884,0.2975,0.03662,-0.0732
510,-11.04962,7.12503,-0.3985,75.77806,11.03428,8.34248,-20.09014,4.26355,-4.3431,30.68935,-1.8358,4.5417,1.57016,0.16495,0.44887,-8.73179,-1.81635,3.00584,-14.34038,-34.90414,-36.25854,5.48635,17.35892,12.97236,1.147,5.35469,3.82279,4.30663,-6.35779,0.87384,3.03199,-1.95704,0.45463,2.21779,0.8552,1.37582,0.24478,-0.2248,0.02519,0.24355,0.15884,0.10769
511,-9.38249,4.05641,0.95129,74.75483,10.54817,7.91473,-18.60523,4.44314,-8.93981,46.29466,8.41302,7.00596,1.67172,-0.07613,0.89466,-12.59241,-2.51936,2.91576,14.14716,-22.64515,-35.38815,-1.79768,17.4605,16.84715,3.13181,5.78214,1.97347,5.53462,-5.69828,4.50297,2.47907,-1.7989,0.60373,2.6104,0.35704,0.05193,0.20651,-0.16824,-0.03468,0.25434,0.17075,0.06729
512,-16.01994,2.79839,1.58105,73.9575,10.88815,6.99922,-29.55178,4.73343,-3.66674,59.08677,27.84375,11.04405,1.36728,-0.12965,1.03977,-16.53274,-3.32373,2.79219,19.78313,16.95165,-14.14075,6.5222,23.50788,13.98796,5.63675,5.75139,-0.7363,5.43644,-4.66604,6.155,2.27366,-1.42574,0.28221,2.53107,0.14398,-0.27207,0.26873,-0.08707,-0.1382,0.22446,0.14497,0.06497
513,-22.97374,4.21277,1.92464,73.6808,11.22459,6.5397,-52.64663,4.16828,5.33746,59.68479,38.54677,12.909,0.88678,0.15343,0.95425,-20.41447,-3.92908,2.78598,-7.78885,49.95567,12.82655,32.17654,20.13068,9.7445,6.29717,5.69772,-1.37835,3.79087,-4.67561,3.52688,2.6383,-1.35783,0.09879,1.81651,0.3867,0.90102,0.37986,-0.10216,-0.14399,0.15593,0.13399,0.24062
514,-25.16834,0.96334,0.35674,73.34248,9.99846,7.44338,-69.56968,3.78886,-3.10311,52.16212,29.03355,11.33392,0.3615,0.39198,0.20457,-24.31806,-4.31935,2.85209,-38.44626,44.10094,7.99872,45.08768,4.48128,8.48014,4.50036,5.32491,0.64335,3.3019,-6.78365,-0.49659,2.47952,-1.6172,0.92465,1.85033,0.51965,1.91686,0.29169,-0.20642,0.05864,0.26687,0.10181,0.34515
515,-22.54843,-4.81697,-3.34024,74.05737,8.69011,9.06062,-71.45249,5.8313,-23.5098,48.58458,12.02428,9.59125,-0.09859,0.45636,-0.95498,-28.11683,-4.63913,2.97131,-45.25386,16.76917,-19.50516,31.07583,-6.8889,8.37939,2.27648,4.37046,3.21067,4.54344,-8.97047,-2.47159,1.94273,-1.9772,2.20839,2.7946,0.26076,1.44743,0.0277,-0.32075,0.35626,0.50302,0.04966,0.19503
516,-18.17733,-3.78829,-3.89863,75.60944,8.57202,10.36203,-65.91418,7.39125,-27.37731,51.67432,2.92291,10.572,-0.28542,0.46922,-1.31292,-31.44775,-5.12075,3.09467,-32.96074,-1.71577,-23.12613,14.01119,-9.19082,11.23217,0.09518,3.13461,4.89483,5.48914,-8.57515,-1.10881,1.95878,-1.97007,2.29617,3.29277,-0.06405,0.16828,-0.10766,-0.34357,0.46724,0.52438,0.02211,-0.05141
517,-15.59992,2.6411,0.54195,77.1042,9.94864,10.78388,-66.0144,4.59724,-9.96531,56.98827,3.97152,12.75634,-0.33929,0.3802,-0.57571,-34.1581,-5.73436,3.22935,-21.75433,-3.71815,5.60478,17.94333,-14.44545,20.10723,-3.7852,1.81057,6.35476,5.28707,-6.79284,2.0138,2.04715,-1.24692,0.84699,2.78483,-0.13543,-0.40959,-0.00744,-0.22497,0.27565,0.23586,0.01432,-0.15779
518,-14.5275,4.16287,2.94141,78.71403,10.98796,11.19204,-78.46553,0.33335,1.45913,60.76524,3.76625,12.4459,-0.72213,0.14079,0.08709,-36.45995,-6.44753,3.28823,-25.22151,-3.05367,28.64959,37.79902,-23.14087,24.49023,-6.76401,1.04989,6.8833,4.60274,-6.30473,2.92359,1.64997,-0.45912,-0.5363,2.08469,0.31293,0.60614,0.11787,-0.08477,0.00823,-0.00634,0.07382,0.01508
519,-11.86207,-1.04265,-1.26267,81.90189,11.94307,11.73569,-94.62941,-0.1644,-8.78959,63.60182,-0.04431,9.28199,-1.39237,-0.06923,-0.01715,-38.59276,-7.23311,3.27979,-36.56101,-4.82573,24.85935,55.8045,-24.67206,11.98776,-3.2631,2.05338,4.07157,4.14388,-7.55324,-0.82208,1.92766,-0.60573,-0.69875,2.05234,0.95057,1.9482,0.18798,-0.10258,-0.07819,0.08801,0.20081,0.27055
520,-6.69584,-5.22136,-6.40188,87.47436,15.92241,10.9309,-100.56896,2.48418,-25.42763,68.35303,3.08085,6.70943,-1.78001,-0.1369,-0.29824,-40.6029,-7.91202,3.39327,-38.71456,-1.37721,12.20347,63.85453,-16.54318,-7.23784,4.81785,4.24159,-0.73413,4.03728,-9.26637,-6.17342,3.69473,-1.51012,-0.27904,2.41902,0.92663,1.60322,0.37819,-0.2765,-0.02622,0.26631,0.25561,0.28092
521,-3.44618,-4.73714,-7.03295,93.37709,20.31078,9.96678,-101.38271,3.24194,-32.13393,71.90771,8.22769,7.35167,-1.78003,-0.08283,-0.32778,-42.37448,-8.62973,3.53229,-39.30807,-0.0939,9.06704,68.11676,-6.6089,-13.76576,8.4837,4.95079,-2.65812,3.94412,-10.44742,-8.83466,5.42737,-1.91852,-0.50766,2.41751,0.15077,-0.05537,0.68894,-0.37645,-0.06377,0.18894,0.17978,0.11192
522,-10.94853,-3.1811,-5.83277,97.72511,21.64647,10.43995,-113.90295,0.00782,-31.61524,69.29214,10.29367,10.44787,-1.84418,0.05346,-0.33789,-43.87184,-9.45988,3.59292,-61.99763,-0.46084,10.55001,79.22392,-2.86954,-8.21465,4.25076,3.04728,-0.50751,2.7798,-9.5942,-8.64775,5.25269,-1.11815,-1.65829,1.48194,-0.18048,-0.26394,0.8435,-0.2328,-0.24772,-0.08349,0.13669,0.18989
523,-35.47898,-4.51595,-8.50119,101.04738,21.75658,11.24309,-136.95514,-2.5004,-36.47906,61.94604,17.86645,13.47214,-2.40499,0.12064,-0.51103,-45.39632,-10.12334,3.7361,-106.09741,15.3974,-3.5549,92.41823,-3.59799,-6.25865,-1.62478,0.63505,1.54462,0.94563,-6.69493,-7.71489,3.47917,0.24673,-2.9394,0.33261,0.48312,1.67729,0.68776,0.04271,-0.40969,-0.21437,0.20454,0.53877
524,-67.86659,-7.89168,-15.11066,106.27083,23.16025,11.61491,-146.62598,-0.06675,-48.32753,62.18842,32.09882,15.06491,-3.43127,0.04733,-0.7136,-47.1378,-10.50266,4.07759,-130.43962,43.0767,-39.27775,87.70052,-1.33846,-14.58303,-2.6984,0.04419,0.37119,-0.34068,-3.89469,-7.78543,1.8506,1.06922,-3.47096,-0.24222,1.07678,3.02401,0.38118,0.23353,-0.44332,-0.1209,0.21627,0.63086
525,-84.371,-9.00974,-18.37533,114.64879,25.97632,12.19915,-118.44759,3.40284,-49.36787,78.55872,43.3302,15.65028,-4.06341,0.00395,-0.74123,-48.87181,-10.7446,4.57343,-91.89106,54.4788,-67.27467,63.90071,3.21809,-24.57569,0.61596,1.00562,-2.17667,-0.27993,-3.4877,-9.30233,1.51349,0.79207,-2.82474,-0.00363,0.68244,1.94471,0.18822,0.22081,-0.38769,0.08041,0.05004,0.24246
526,-70.29632,-5.55746,-11.58123,124.16333,29.31815,13.50748,-50.42073,1.82929,-21.72192,101.64605,45.15873,16.35223,-3.25541,0.12727,-0.50306,-50.34127,-10.9802,5.13801,5.61044,36.27136,-50.56043,49.15171,7.40865,-27.36331,4.31463,1.59925,-3.44362,1.39471,-6.27108,-11.76078,1.98972,-0.17988,-1.39438,1.16511,-0.45968,-0.62222,0.15269,0.04104,-0.27649,0.35718,-0.19453,-0.30169
527,-35.54819,0.21428,2.60853,132.79424,33.50873,14.8506,32.99605,-3.78795,25.57547,116.21837,40.96318,17.47106,-1.00457,0.38524,-0.05155,-51.60463,-11.19447,5.74279,115.27123,3.99974,5.3847,61.73032,15.22942,-25.39568,6.28386,0.99731,-4.05792,3.33726,-10.37215,-14.83283,2.13264,-0.79518,-0.47016,2.43568,-1.34727,-2.60724,0.12316,-0.14433,-0.11451,0.59154,-0.30972,-0.5806
